0,0.532708026499062
1,0.5298657194905402
2,0.528007426312311
3,0.5275113293553978
4,0.508800050950298
5,0.5011979008866744
6,0.28020457934239257
7,0.274988720159926
8,0.5338047680824773
9,0.532214250040797
10,0.43059898182604145
11,0.4360403352073596
12,0.5115809075333705
13,0.5218519837737534
14,0.5077666377790616
15,0.5648173865698372
16,0.3056400438627955
17,0.490478325549949
18,0.48138765819487883
19,0.14056879346586146
20,0.13190567839991751
21,0.5101219508995424
22,0.511469162738678
23,0.4238784196868053
24,0.4372997740185986
25,0.5185774615047329
26,0.5253591870406503
27,0.5180261699246816
28,0.5386120788297329
29,0.4989287863690243
30,0.4737215767035974
31,0.5243300173323832
32,0.46999194243055126
33,0.5079139846469292
34,0.4997260986068193
35,0.5093571743815287
36,0.540200939378498
37,0.4909692876124084
38,0.5804245591472302
39,0.5084825561004164
40,0.5000018974689875
41,0.4926866602435029
42,0.523409007693573
43,0.42730403792424504
44,0.23581121922649695
45,0.5236891125576498
46,0.4886896871493884
47,0.50445163955327
48,0.5024914989435095
49,0.5181266333786679
50,0.5156945810569015
51,0.5107128947238695
52,0.5064641685462742
53,0.49770776841748826
54,0.5174651476916002
55,0.5051603675857508
56,0.5509542430893172
57,0.5104246001722665
58,0.48600116182047515
59,0.5236777672526353
60,0.37152809968496586
61,0.32422297837881725
62,0.32722315969904064
63,0.5138170758155443
64,0.16079067443321193
65,0.16204857023177896
66,0.3089654510271193
67,0.5197523862270521
68,0.4646895761432608
69,0.46020912924088114
70,0.48424947857811157
71,0.5086513131026323
72,0.3630939967819256
73,0.47526586958170514
74,0.5466323640606948
75,0.2966259544079322
76,0.5137678479728799
77,0.5267071008474978
78,0.5252192631701136
79,0.5274243977712846
80,0.5291040029370181
81,0.5062836720973998
82,0.3038780869030574
83,0.3013439787067472
84,0.29609604553318447
85,0.2948540924123212
86,0.2707463348257166
87,0.49953968215044253
88,0.5073113285537926
89,0.503242667104791
90,0.5094035514383485
91,0.31253828366497
92,0.49903598703627683
93,0.48971155671960725
94,0.5275939433546303
95,0.5180505150320593
96,0.4712061005508504
97,0.2012108678243143
98,0.49433497724432024
99,0.48288455911116096
100,0.45628075143650854
101,0.5236761216263132
102,0.5488239572553003
103,0.5029402120498925
104,0.5093881141540273
105,0.5114228435247798
106,0.4753391272376219
107,0.485345031875209
108,0.192608322051661
109,0.20538812489639535
110,0.1255977558451904
111,0.4649117972989962
112,0.26236385625302955
113,0.5130515801661057
114,0.5125404617257228
115,0.48064687960171737
116,0.480505653676204
117,0.4806404911235087
118,0.49182232172892876
119,0.18788817479057898
120,0.1106889341802121
121,0.4734339291506448
122,0.48082598574878244
123,0.47811284542609966
124,0.49043576634470815
125,0.47235092845395577
126,0.4723614950616857
127,0.479967212888488
128,0.49063866721989996
129,0.4933415317043069
130,0.4172015579237773
131,0.39791839932382905
132,0.3936179239357676
133,0.3381244185981909
134,0.3295466561746147
135,0.3295193915688908
136,0.2901692335889226
137,0.29671495682957444
138,0.2961775526732339
139,0.41739814902338757
140,0.19051456685897541
141,0.16157173609905714
142,0.15393698337151476
143,0.5478000120783345
144,0.5323471760256506
145,0.3907509578739476
146,0.35329672516764915
147,0.31309152704329174
148,0.298903715004406
149,0.3341848883610277
150,0.3659159595102707
151,0.5536914969662524
152,0.524551661852346
153,0.5074325860715715
154,0.5171780649752359
155,0.5324245204596209
156,0.5076776240629243
157,0.5092396365590749
158,0.5427123577523568
159,0.5345176049456181
160,0.5148641266380048
161,0.5029494945093441
162,0.5110661354915086
163,0.5090733434960281
164,0.49443306179276797
165,0.503302994207761
166,0.49309613723652523
167,0.49075574874475764
168,0.49401046283900313
169,0.4994364833423564
170,0.48827393792602475
171,0.4924327107775513
172,0.5171846650290809
173,0.5371495868553698
174,0.5313586966773077
175,0.276831568106652
176,0.26493152663192215
177,0.24712096536905767
178,0.20710904996940058
179,0.4727074756848116
180,0.529977895432412
181,0.531100701763563
182,0.4986960547675771
183,0.4976214381263051
184,0.335554259819056
185,0.3323710413298689
186,0.25750118037501496
187,0.26409179688912093
188,0.19714342375610863
189,0.37119467062903344
190,0.29911335512883586
191,0.1614238480699573
192,0.2710114833202613
193,0.22251130438845979
194,0.2523408937086995
195,0.1891379924897112
196,0.4901890429669515
197,0.4729001130077979
198,0.47664868366563834
199,0.4580764628004677
200,0.5458915868475454
201,0.54456484416276
202,0.5238661502230845
203,0.5274146734409606
204,0.5174691251871599
205,0.43657735999293834
206,0.5091357014465058
207,0.5003218612194443
208,0.5129845432887901
209,0.5272888176488552
210,0.5140181405322953
211,0.523540612618278
212,0.5150940099954122
213,0.5053498632674137
214,0.513856623499639
215,0.5236288718821482
216,0.5215298344709146
217,0.5291003650603726
218,0.5249988329308322
219,0.5061006724732052
220,0.5257710422046806
221,0.5274677587847899
222,0.5489044001075442
223,0.5526246658944491
224,0.5394981245209606
225,0.5481781175226835
226,0.5045159872562107
227,0.5303372547517078
228,0.5257173225296881
229,0.5089124084725666
230,0.57717318425719
231,0.5665069180529272
232,0.48229584626896554
233,0.4647385975260437
234,0.206484431009738
235,0.33651348595232095
236,0.2772130282169909
237,0.3328685043336698
238,0.32203431842120495
239,0.28482401074949976
240,0.4636107438642942
241,0.37065972375620776
242,0.5125363395811372
243,0.19150758530647036
244,0.22872942576945218
245,0.5148310623687223
246,0.522147961552438
247,0.5052005021495404
248,0.49870528838576433
249,0.511612654087966
250,0.3283343279771342
251,0.329318982540813
252,0.32107862106879154
253,0.3187212870282016
254,0.303928971208359
255,0.1809134196383924
256,0.5128685663304302
257,0.2680022697538739
258,0.24661094963505
259,0.15983016372022804
260,0.536038280116292
261,0.5274399490885932
262,0.5132036276757165
263,0.5216535341483842
264,0.503428461508466
265,0.49491698787219224
266,0.49828779459535516
267,0.4943508837080792
268,0.5023334193083396
269,0.5047172585598799
270,0.5145353855409912
271,0.5446653697836177
272,0.520428962363963
273,0.5347797393855661
274,0.5069017580576641
275,0.5115469012975621
276,0.5137432763131101
277,0.5054887219565025
278,0.5020521905590907
279,0.5070171832443972
280,0.5015597335814564
281,0.5179581841857402
282,0.5065310906016997
283,0.5069769828908898
284,0.5125287765506852
285,0.3404710527198622
286,0.36273916983301807
287,0.3044328034325115
288,0.2936378667171587
289,0.3833151776444365
290,0.36505851341328416
291,0.4161154018631709
292,0.3810289300241554
293,0.40000651626701494
294,0.5268232177580935
295,0.5120349316598632
296,0.49567402671103816
297,0.539287806453271
298,0.5006980656500913
299,0.4724811752068683
300,0.523110208383503
301,0.4943779820837258
302,0.5092449346104848
303,0.522242882022164
304,0.5161749989577533
305,0.5023762468829199
306,0.3398629895971139
307,0.3741063282029707
308,0.4108161513081517
309,0.4142344541838441
310,0.3842525677287821
311,0.3798522950292074
312,0.27058806307413386
313,0.2784928609063689
314,0.3485138014856372
315,0.14178778471148965
316,0.36405185471468915
317,0.3374881103020085
318,0.5235985973422282
319,0.5096080283668507
320,0.5221654121666793
321,0.5167928030795639
322,0.18795536706420482
323,0.21639355230124555
324,0.16728871169894421
325,0.3277203761096118
326,0.34669318874526905
327,0.26519220913529656
